"","","","","","","The late-night hanging at this River North spot (RiNo, get it?) feels like a wealthy socialite's loft party for pretty people with fairly pedestrian taste in music. The casually trendy ladies seem to love dancing on the furniture&#8212;which makes sense when you consider they're usually already drunk when they arrive at 1:30am.","","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Old Town/River North","K","","","","","","","","","","","","","","","Wed midnight&#8211;4am; Thu 11pm&#8211;4am; Fri 10pm&#8211;4am; Sat 10pm&#8211;5am","","","","","","","","","","","","","","","","2800","","","","","","","","","","","","","","","","343 W Erie St","RiNo","","","","","","","","","","","","","","","","","312-587-3433","","","","","","","","","","","","","","","Old Town/River North","Average cocktail: $9","","","","","","","","","","","","","","","","Pick-up joints","","Bus: 65, 66","","R","K","","RiNo The late-night hanging at this River North spot (RiNo, get it?) feels like a wealthy socialite's loft party for pretty people with fairly pedestrian taste in music. The casually trendy ladies seem to love dancing on the furniture&#8212;which makes sense when you consider they're usually already drunk when they arrive at 1:30am. 343 W Erie St at Orleans St (312-587-3433). Bus: 65, 66. Wed midnight&#8211;4am; Thu 11pm&#8211;4am; Fri 10pm&#8211;4am; Sat 10pm&#8211;5am. Average cocktail: $9.","","","","","","","","","","","","","","","","","","","60610-4035","","","","","","","","","","","","","","","","","","RiNo","Late NightDress code","","","","","","","","","","","","","","","","","",""
"","","","","","","Ten years from now, when this strip of Armitage is populated with coffee shops and vintage clothing stores, this old-school, soul record&#8211;playing, classic cocktail&#8211;mixing bar will be overrun with hipsters vying for their turn in the photo booth. Start hanging out here now so you can say you knew it in the good old days.","","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Humboldt Park/Logan Square","F","","","","","","","","","","","","","","","Sun&#8211;Fri 5pm&#8211;2am; Sat 5pm&#8211;3am","","","","","","","","","","","","","","","","2801","","","","","","","","","","","","","","","","3659 W Armitage Ave","Weegee's Lounge","","","","","","","","","","","","","","","","","773-384-0707","","","","","","","","","","","","","","","Humboldt Park/Logan Square","Average cocktail: $6","","","","","","","","","","","","","","","","Swank spots","","Bus: 53, 73, 82","","W","F","","Weegee's Lounge Ten years from now, when this strip of Armitage is populated with coffee shops and vintage clothing stores, this old-school, soul record&#8211;playing, classic cocktail&#8211;mixing bar will be overrun with hipsters vying for their turn in the photo booth. Start hanging out here now so you can say you knew it in the good old days. 3659 W Armitage Ave at Lawndale Ave (773-384-0707). Bus: 53, 73, 82. Sun&#8211;Fri 5pm&#8211;2am; Sat 5pm&#8211;3am. Average cocktail: $6.","","","","","","","","","","","","","","","","","","","60647-3661","","","","","","","","","","","","","","","","","","Weegee's Lounge","Notable for cocktailsOutdoor seatingExtensive beer selection","","","","","","","","","","","","","","","","","",""
"","","","","","","If the nearby Globe Pub and Silvie's Lounge are headquarters for soccer hooligans and indie rockers, respectively, then this spot, with its postwar charm, is a nest for frisky fortysomethings. You wouldn't believe how many singles we saw talking over 'tinis in the low light, with a live laid-back jazz trio filling in those otherwise uncomfortable getting-to-know-you silences.","","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Lakeview/Roscoe Village/Wrigleyville","E","","","","","","","","","","","","","","","Mon&#8211;Fri 4pm&#8211;2am; Sat 4pm&#8211;3am (closed Sun)","","","","","","","","","","","","","","","","2803","","","","","","","","","","","","","","","","1935 W Irving Park Rd","Blue Stem Martini Lounge","","","","","","","","","","","","","","","","","773-880-8470","","","","","","","","","","","","","","","Lakeview/Roscoe Village/Wrigleyville/North Center","Average cocktail: $8","","","","","","","","","","","","","","","","Pick-up joints","","El: Brown to Irving Park. Bus: 11, 50, 80","","B","Lakeview/Roscoe Village/Wrigleyville","","Blue Stem Martini Lounge If the nearby Globe Pub and Silvie's Lounge are headquarters for soccer hooligans and indie rockers, respectively, then this spot, with its postwar charm, is a nest for frisky fortysomethings. You wouldn't believe how many singles we saw talking over 'tinis in the low light, with a live laid-back jazz trio filling in those otherwise uncomfortable getting-to-know-you silences. 1935 W Irving Park Rd between Wolcott and Lincoln Aves (773-880-8470). El: Brown to Irving Park. Bus: 11, 50, 80. Mon&#8211;Fri 4pm&#8211;2am; Sat 4pm&#8211;3am (closed Sun). Average cocktail: $8.","","","","","","","","","","","","","","","","","","","60613","","","","","","","","","","","","","","","","","","Blue Stem Martini Lounge","Food servedGood for over-40 crowdConversation friendly","","","","","","","","","","","","","","","","","",""
"","","","","","","You can still see the hole in the floor where the drum circle used to be, but this place has shed all the &#34;Kumbaya&#34; leftover from previous tenant, Rhythm. Instead of hippies and patchouli, the place is home to urban couples savoring the dim, mod interior and DJ-driven beats as they get ready to continue their night somewhere on Fulton Street.","","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Loop/West Loop","M","","","","","","","","","","","","","","","Sun&#8211;Fri 5pm&#8211;2am; Sat 5pm&#8211;3am","","","","","","","","","","","","","","","","2805","","","","","","","","","","","","","","","","1108 W Randolph St","REDkiva","","","","","","","","","","","","","","","","","312-226-5577","","","","","","","","","","","","","","","Loop/West Loop","Average cocktail: $12","","","","","","","","","","","","","","","","Swank spots","","Bus: 8, 20","","R","M","","REDkiva You can still see the hole in the floor where the drum circle used to be, but this place has shed all the &#34;Kumbaya&#34; leftover from previous tenant, Rhythm. Instead of hippies and patchouli, the place is home to urban couples savoring the dim, mod interior and DJ-driven beats as they get ready to continue their night somewhere on Fulton Street. 1108 W Randolph St at Aberdeen St (312-226-5577). Bus: 8, 20. Sun&#8211;Fri 5pm&#8211;2am; Sat 5pm&#8211;3am. Average cocktail: $12.","","","","","","","","","","","","","","","","","","","60607","","","","","","","","","","","","","","","","","","REDkiva","Food servedSurprisingly good wine listExtensive beer selection","","","","","","","","","","","","","","","","","",""
"","","","","","","Neon lights point the way to this self-touted &#34;Home of the Killer Margarita,&#34; where, to the scantily clad singles who pack the place, the average Mexican fare serves as little more than stomach coating for a pitcher of 'ritas. Nine flavors are on offer, from the standard lime and strawberry to the harder-to-find guava, tamarindo and blue cura&#231;ao.","","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Lakeview/Roscoe Village/Wrigleyville","E","","","","","","","","","","","","","","","Mon&#8211;Thu 11am&#8211;11pm; Fri, Sat 11am&#8211;midnight; Sun 1pm&#8211;8pm","","","","","","","","","","","","","","","","2808","","","","","","","","","","","","","","","","3166 N Clark St","Cesar's","","","","","","","","","","","","","","","","","773-248-2835","","","","","","","","","","","","","","","Lakeview/Roscoe Village/Wrigleyville","Average cocktail: $9","","","","","","","","","","","","","","","","Pick-up joints","","El: Brown, Purple (rush hrs), Red to Belmont. Bus: 8, 22, 77","","C","E","","Cesar's Neon lights point the way to this self-touted &#34;Home of the Killer Margarita,&#34; where, to the scantily clad singles who pack the place, the average Mexican fare serves as little more than stomach coating for a pitcher of 'ritas. Nine flavors are on offer, from the standard lime and strawberry to the harder-to-find guava, tamarindo and blue cura&#231;ao. 3166 N Clark St between Fletcher St and Belmont Ave (773-248-2835). El: Brown, Purple (rush hrs), Red to Belmont. Bus: 8, 22, 77. Mon&#8211;Thu 11am&#8211;11pm; Fri, Sat 11am&#8211;midnight; Sun 1pm&#8211;8pm. Average cocktail: $9.","","","","","","","","","","","","","","","","","","","60657","","","","","","","","","","","","","","","","","","Cesar's","Date placeNotable for cocktailsFood served","","","","","","","","","","","","","","","","","",""
"","","","","","","Because drinking on an empty stomach is a one-way ticket to drunk-dialing your ex, falling asleep in the bathroom or other drama, this wine bar thankfully puts just as much focus on the food. The housemade empanada hides earthy mushrooms inside its flaky crust; hefty crab cakes get a golden exterior of panko crumbs; a caprese salad gets a twist by using blue cheese instead of mozz; and a pizza topped with caramelized onions and pears goes perfectly with an off-dry riesling.","","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Old Town/River North","K","","","","","","","","","","","","","","","Tue&#8211;Thu 5pm&#8211;2am; Fri 5pm&#8211;4am; Sat 7pm&#8211;5am","","","","","","","","","","","","","","","","2810","","","","","","","","","","","","","","","","111 W Hubbard St","Swirl Wine Bar","","","","","","","","","","","","","","","","","312-828-9000","","","","","","","","","","","","","","","Old Town/River North","Average glass of wine: $10","","","","","","","","","","","","","","","","Swank spots","","El: Brown, Purple (rush hrs) to Merchandise Mart; Red to Grand. Bus: 22, 36, 62, 65","","S","K","","Swirl Wine Bar Because drinking on an empty stomach is a one-way ticket to drunk-dialing your ex, falling asleep in the bathroom or other drama, this wine bar thankfully puts just as much focus on the food. The housemade empanada hides earthy mushrooms inside its flaky crust; hefty crab cakes get a golden exterior of panko crumbs; a caprese salad gets a twist by using blue cheese instead of mozz; and a pizza topped with caramelized onions and pears goes perfectly with an off-dry riesling. 111 W Hubbard St between Clark St and LaSalle Blvd (312-828-9000). El: Brown, Purple (rush hrs) to Merchandise Mart; Red to Grand. Bus: 22, 36, 62, 65. Tue&#8211;Thu 5pm&#8211;2am; Fri 5pm&#8211;4am; Sat 7pm&#8211;5am. Average glass of wine: $10.","","","","","","","","","","","","","","","","","","","60610-4503","","","","","","","","","","","","","","","","","","Swirl Wine Bar","Wine barFood servedOutdoor seatingLate NightPrivate party room(s)Wheelchair-accessible bathroom","","","","","","","","","","","","","","","","","",""
"","","","","","","This long wooden bar is helmed by a few middle-aged women who, on Sundays, mix huge batches of kamikazes and sell them for $2 a pop&#8212;but the real draw here is karaoke. If you get there and the door's locked, don't get discouraged. Just ring the bell over and over again (sometimes the bartenders can't hear it over yet another version of &#34;Don't Stop Believin'&#34;). ","","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Humboldt Park/Logan Square","F","","","","","","","","","","","","","","","Mon&#8211;Fri 3pm&#8211;4am; Sat noon&#8211;5am; Sun noon&#8211;4am","","","","","","","","","","","","","","","","2811","","","","","","","","","","","","","","","","3556 W Belmont Ave","Alice's Lounge","","","","","","","","","","","","","","","","","773-478-5975","","","","","","","","","","","","","","","Humboldt Park/Logan Square","Average beer: $2","","","","","","","","","","","","","","","","Neighborhood pubs","","El: Blue to Belmont. Bus: 56, 77, 82","","A","F","","Alice's Lounge This long wooden bar is helmed by a few middle-aged women who, on Sundays, mix huge batches of kamikazes and sell them for $2 a pop&#8212;but the real draw here is karaoke. If you get there and the door's locked, don't get discouraged. Just ring the bell over and over again (sometimes the bartenders can't hear it over yet another version of &#34;Don't Stop Believin'&#34;). 3556 W Belmont Ave at Central Park Ave (773-478-5975). El: Blue to Belmont. Bus: 56, 77, 82. Mon&#8211;Fri 3pm&#8211;4am; Sat noon&#8211;5am; Sun noon&#8211;4am. Average beer: $2.","","","","","","","","","","","","","","","","","","","60618-5430","","","","","","","","","","","","","","","","","","Alice's Lounge","Late Night","","","","","","","","","","","","","","","","","",""
"","","","","","","Just a few blocks from the testosterone-fueled Wrigleyville hangouts, this might be our favorite dive in the neighborhood: sparsely occupied, gritty and completely relaxing. When we were here last, the bartender noted that our choice of Leinie's Red was &#34;classy&#34; and also gave us props for playing all of the Stones' Sticky Fingers on the jukebox. ","","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Lakeview/Roscoe Village/Wrigleyville","E","","","","","","","","","","","","","","","Sun&#8211;Fri 11am&#8211;2am; Sat 11am&#8211;3am","","","","","","","","","","","","","","","","2812","","","","","","","","","","","","","","","","3563 N Broadway","Joe's on Broadway","","","","","","","","","","","","","","","","","773-528-1054","","","","","","","","","","","","","","","Lakeview/Roscoe Village/Wrigleyville","Average beer: $3.75","","","","","","","","","","","","","","","","Dive bars","","El: Red to Addison. Bus: 36, 152","","J","E","","Joe's on Broadway Just a few blocks from the testosterone-fueled Wrigleyville hangouts, this might be our favorite dive in the neighborhood: sparsely occupied, gritty and completely relaxing. When we were here last, the bartender noted that our choice of Leinie's Red was &#34;classy&#34; and also gave us props for playing all of the Stones' Sticky Fingers on the jukebox. 3563 N Broadway between Addison St and Brompton Ave (773-528-1054). El: Red to Addison. Bus: 36, 152. Sun&#8211;Fri 11am&#8211;2am; Sat 11am&#8211;3am. Average beer: $3.75.","","","","","","","","","","","","","","","","","","","60657","","","","","","","","","","","","","","","","","","Joe's on Broadway","Sports barNo stairs to bathroomNo steps at entrance","","","","","","","","","","","","","","","","","",""
"","","","","","","Just around the corner from the Heartland Caf&#233;, this Rogers Park hangout wears many hats: On any given night, the place could be packed with hippies, punks or hipsters depending on who's playing on the stage. If you don't dig, say, the bluegrass band wailing away, sidle up to the adjoining bar area for a more laid-back evening.","","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Far North Side","B","","","","","","","","","","","","","","","Sun&#8211;Fri 4pm&#8211;2am; Sat 4pm&#8211;3am","","","","","","","","","","","","","","","","2813","","","","","","","","","","","","","","","","7006 N Glenwood Ave","Red Line Tap","","","","","","","","","","","","","","","","","773-274-5463","","","","","","","","","","","","","","","Far North Side","Average cocktail: $5","","","","","","","","","","","","","","","","Neighborhood pubs","","El: Red to Morse. Bus: 22 (24hrs), 96, 147, 151","","R","B","","Red Line Tap Just around the corner from the Heartland Caf&#233;, this Rogers Park hangout wears many hats: On any given night, the place could be packed with hippies, punks or hipsters depending on who's playing on the stage. If you don't dig, say, the bluegrass band wailing away, sidle up to the adjoining bar area for a more laid-back evening. 7006 N Glenwood Ave between Lunt and Greenleaf Aves (773-274-5463). El: Red to Morse. Bus: 22 (24hrs), 96, 147, 151. Sun&#8211;Fri 4pm&#8211;2am; Sat 4pm&#8211;3am. Average cocktail: $5.","","","","","","","","","","","","","","","","","","","60626-2803","","","","","","","","","","","","","","","","","","Red Line Tap","Live bandsPool tableVideo/pinball games","","","","","","","","","","","","","","","","","",""
"","","","","","","Crikey! A late-night lounge in the financial district? Quite a find. Once the after-work crowd has thinned, this spot turns into a hip-hop grind fest. The exposed brick gives the space its industrial panache, and nighttime bar nosh offers fuel to keep your mack game up.","","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Loop/West Loop","M","","","","","","","","","","","","","","","Mon 5pm&#8211;2am; Tue&#8211;Thu 11am&#8211;2am; Fri 11am&#8211;4am; Sat 10pm&#8211;5am (closed Sun) (hours subject to change)","","","","","","","","","","","","","","","","2814","","","","","","","","","","","","","","","","221 W Van Buren St","Crocodile Lounge (CLOSED)","","","","","","","","","","","","","","","","","312-427-9290","","","","","","","","","","","","","","","Loop/West Loop","Average cocktail: $10","","","","","","","","","","","","","","","","Pick-up joints","","El: Brown, Pink, Purple (rush hrs), Orange to LaSalle/Van Buren.","","C","M","","Crocodile Lounge (CLOSED) Crikey! A late-night lounge in the financial district? Quite a find. Once the after-work crowd has thinned, this spot turns into a hip-hop grind fest. The exposed brick gives the space its industrial panache, and nighttime bar nosh offers fuel to keep your mack game up. 221 W Van Buren St between Wells and Franklin Sts (312-427-9290). El: Brown, Pink, Purple (rush hrs), Orange to LaSalle/Van Buren.. Mon 5pm&#8211;2am; Tue&#8211;Thu 11am&#8211;2am; Fri 11am&#8211;4am; Sat 10pm&#8211;5am (closed Sun) (hours subject to change). Average cocktail: $10.","","","","","","","","","","","","","","","","","","","60607-3907","","","","","","","","","","","","","","","","","","Crocodile Lounge (CLOSED)","Dress sharp","","","","","","","","","","","","","","","","","",""
"","","","","","","In its past life as Hiawatha (a.k.a. Pizza Lounge), the only thing you'd pick up here was a six-pack of cheap beer to lug next door for a chicken dinner at Feed. Now, the 100-year-old dive has transformed into a slick little enclave for the late-night crowd to scope out each other and suck down the last liquor of the night to the tune of the DJ's all-rock repertoire.","","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Humboldt Park/Logan Square","F","","","","","","","","","","","","","","","Mon&#8211;Fri 5pm&#8211;4am; Sat 5pm&#8211;5am; Sun 6pm&#8211;4am ","","","","","","","","","","","","","","","","2815","","","","","","","","","","","","","","","","2801 W Chicago Ave","The Continental","","","","","","","","","","","","","","","","","773-292-1200","","","","","","","","","","","","","","","Humboldt Park/Logan Square","Average cocktail: $5","","","","","","","","","","","","","","","","Pick-up joints","","Bus: 52 Kedzie/California, 66 Chicago","","C","F","","The Continental In its past life as Hiawatha (a.k.a. Pizza Lounge), the only thing you'd pick up here was a six-pack of cheap beer to lug next door for a chicken dinner at Feed. Now, the 100-year-old dive has transformed into a slick little enclave for the late-night crowd to scope out each other and suck down the last liquor of the night to the tune of the DJ's all-rock repertoire. 2801 W Chicago Ave at California Ave (773-292-1200). Bus: 52 Kedzie/California, 66 Chicago. Mon&#8211;Fri 5pm&#8211;4am; Sat 5pm&#8211;5am; Sun 6pm&#8211;4am . Average cocktail: $5.","","","","","","","","","","","","","","","","","","","60622-4408","","","","","","","","","","","","","","","","","","Continental","Late NightOutdoor seating","","","","","","","","","","","","","","","","","",""
"","","","","","","We could have sworn the days of sailor bars were over, but this cheery, nautically themed bar (full-size sails divide the long room into distinct canoodling areas) brought it back, South Loop style. In other words, think sun-kissed yuppie boaters, not pirates. No boat of your own? Refreshing cocktails&#8212;like the lemongrass-spiked &#34;Almost Stormy&#34;&#8212;do a decent job of sailing you away.","","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Printers Row/South Loop","N","","","","","","","","","","","","","","","Mon&#8211;Fri 11:30am&#8211;2am; Sat 10:30am&#8211;3am; Sun 10:30am&#8211;midnight","","","","","","","","","","","","","","","","2817","","","","","","","","","","","","","","","","1503 S Michigan Ave","Weather Mark Tavern","","","","","","","","","","","","","","","","","312-588-0230","","","","","","","","","","","","","","","South Loop","Average cocktail: $5","","","","","","","","","","","","","","","","Neighborhood pubs","","El: Green, Orange, Red to Roosevelt. Bus: 1, 4, 12","","W","N","","Weather Mark Tavern We could have sworn the days of sailor bars were over, but this cheery, nautically themed bar (full-size sails divide the long room into distinct canoodling areas) brought it back, South Loop style. In other words, think sun-kissed yuppie boaters, not pirates. No boat of your own? Refreshing cocktails&#8212;like the lemongrass-spiked &#34;Almost Stormy&#34;&#8212;do a decent job of sailing you away. 1503 S Michigan Ave between 14th and 16th Sts (312-588-0230). El: Green, Orange, Red to Roosevelt. Bus: 1, 4, 12. Mon&#8211;Fri 11:30am&#8211;2am; Sat 10:30am&#8211;3am; Sun 10:30am&#8211;midnight. Average cocktail: $5.","","","","","","","","","","","","","","","","","","","60605-2812","","","","","","","","","","","","","","","","","","Weather Mark Tavern","No stairs to bathroomNo steps at entranceWheelchair-accessible bathroomSports barFood served","","","","","","","","","","","","","","","","","",""
"","","","","","","Function trumps form and comfort at this woody, cavernous Cubbie corral and outdoor stable, er, patio behind the Friendly Confines. The former frat-brother and sorority-sister clientele want their alma mater's game on the TV and they want it now&#8212;not a problem considering the prevalence of flat screens. ","","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Lakeview/Roscoe Village/Wrigleyville","E","","","","","","","","","","","","","","","Sun&#8211;Fri 11am&#8211;2am; Sat 11am&#8211;3am ","","","","","","","","","","","","","","","","2821","","","","","","","","","","","","","","","","3655 N Sheffield Ave","Murphy's Bleachers","","","","","","","","","","","","","","","","","773-281-5356","","","","","","","","","","","","","","","Lakeview/Roscoe Village/Wrigleyville/North Center","Average beer: $5","","","","","","","","","","","","","","","","Pick-up joints","","El: Red to Addison. Bus: 8, 22 (24hrs), 152","","M","Lakeview/Roscoe Village/Wrigleyville","","Murphy's Bleachers Function trumps form and comfort at this woody, cavernous Cubbie corral and outdoor stable, er, patio behind the Friendly Confines. The former frat-brother and sorority-sister clientele want their alma mater's game on the TV and they want it now&#8212;not a problem considering the prevalence of flat screens. 3655 N Sheffield Ave between Addison St and Waveland Ave (773-281-5356). El: Red to Addison. Bus: 8, 22 (24hrs), 152. Sun&#8211;Fri 11am&#8211;2am; Sat 11am&#8211;3am . Average beer: $5.","","","","","","","","","","","","","","","","","","","60613-4303","","","","","","","","","","","","","","","","","","Murphy's Bleachers","No stairs to bathroomSports barNo steps at entranceOutdoor seatingFood servedVideo/pinball gamesWheelchair-accessible bathroom","","","","","","","","","","","","","","","","","",""
"","","","","","","Located on a fairly blah strip of Clybourn Avenue, Clybar's standard clientele gets younger and younger as new condo developments spring up along Fullerton Parkway. The wall-side banquettes and patio fill up fast, and with the new owners rolling out a new menu, daily specials like half-price burgers on Wednesdays and a Purdue rallying cry, it can only fill up faster.","","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Lincoln Park","H","","","","","","","","","","","","","","","Mon&#8211;Fri 4pm&#8211;2am; Sat 11am&#8211;3am; Sun 11am&#8211;2am","","","","","","","","","","","","","","","","2823","","","","","","","","","","","","","","","","2417 N Clybourn Ave","Clybar","","","","","","","","","","","","","","","","","773-388-1877","","","","","","","","","","","","","","","Lincoln Park","Average cocktail: $6","","","","","","","","","","","","","","","","Pick-up joints","","Bus: 9, 74, 76","","C","H","","Clybar Located on a fairly blah strip of Clybourn Avenue, Clybar's standard clientele gets younger and younger as new condo developments spring up along Fullerton Parkway. The wall-side banquettes and patio fill up fast, and with the new owners rolling out a new menu, daily specials like half-price burgers on Wednesdays and a Purdue rallying cry, it can only fill up faster. 2417 N Clybourn Ave between Terra Cotta Pl and Wrightwood Ave (773-388-1877). Bus: 9, 74, 76. Mon&#8211;Fri 4pm&#8211;2am; Sat 11am&#8211;3am; Sun 11am&#8211;2am. Average cocktail: $6.","","","","","","","","","","","","","","","","","","","60614-1942","","","","","","","","","","","","","","","","","","Clybar","Private party room(s)Wheelchair-accessible bathroomNo steps at entranceNo stairs to bathroomOutdoor seatingFireplaceFood servedGood for groups","","","","","","","","","","","","","","","","","","www.clybar.com"
"","","","","","","","","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Northwest Side","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2824","","","","","","","","","","","","","","","","4059 W Armitage Ave","La Posada Lounge","","","","","","","","","","","","","","","","","773-227-1816","","","","","","","","","","","","","","","Northwest Side","","","","","","","","","","","","","","","","","Bars","","Bus: 53, 73","","L","A","","La Posada Lounge 4059 W Armitage Ave between Keystone and Karlov Aves (773-227-1816). Bus: 53, 73. . .","","","","","","","","","","","","","","","","","","","60639-3764","","","","","","","","","","","","","","","","","","La Posada Lounge","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Northwest Side","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2825","","","","","","","","","","","","","","","","5525 N Milwaukee Ave","Lasko's Tavern","","","","","","","","","","","","","","","","","773-774-9800 [real estate office]","","","","","","","","","","","","","","","Northwest Side","","","","","","","","","","","","","","","","","Bars","","Bus: 56A, 68, 91","","L","A","","Lasko's Tavern 5525 N Milwaukee Ave at Menard Ave (773-774-9800 [real estate office]). Bus: 56A, 68, 91. . .","","","","","","","","","","","","","","","","","","","60630-1226","","","","","","","","","","","","","","","","","","Lasko's Tavern","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","Cash only","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","South Side","P","","","","","","","","","","","","","","","Noon&#8211;2am","","","","","","","","","","","","","","","","2827","","","","","","","","","","","","","","","","8017 S Exchange Ave","Last Stop","","","","","","","","","","","","","","","","","no phone","","","","","","","","","","","","","","","South Side","Average beer: $3","","","","","","","","","","","","","","","","Bars","","Bus: 6, 26, 71, 79","","L","P","","Last Stop 8017 S Exchange Ave between 80th Pl and 80th St (no phone). Bus: 6, 26, 71, 79. Noon&#8211;2am. Average beer: $3.","","","","","","","","","","","","","","","","","","","60617-1420","","","","","","","","","","","","","","","","","","Last Stop","","","","","","","","","","","","","","","","","","",""
"","","","","","","Step into this Bucktown corner tap (the ""tavern"" half of the bar/restaurant combo, that is) and you'll feel like you've stumbled upon a small-town rural watering hole: The service is patient, the chatter is minimal and the TVs are tuned to local news. Pace your evening accordingly, but don't be too late&#8212;the bar tends to shut down early on slow evenings. ","","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Bucktown/Wicker Park","G","","","","","","","","","","","","","","","Mon&#8211;Sat 10:30am&#8211;1am (closed Sun)","","","","","","","","","","","","","","","","2828","","","","","","","","","","","","","","","","1858 W Wabansia Ave","Lincoln Tavern","","","","","","","","","","","","","","","","","773-342-7778","","","","","","","","","","","","","","","Bucktown/Wicker Park","Average beer: $4","","","","","","","","","","","","","","","","Dive bars","","El: Blue to Damen. Bus: 50, 56, 72","","L","G","","Lincoln Tavern Step into this Bucktown corner tap (the ""tavern"" half of the bar/restaurant combo, that is) and you'll feel like you've stumbled upon a small-town rural watering hole: The service is patient, the chatter is minimal and the TVs are tuned to local news. Pace your evening accordingly, but don't be too late&#8212;the bar tends to shut down early on slow evenings. 1858 W Wabansia Ave between Honore St and Wolcott Ave (773-342-7778). El: Blue to Damen. Bus: 50, 56, 72. Mon&#8211;Sat 10:30am&#8211;1am (closed Sun). Average beer: $4.","","","","","","","","","","","","","","","","","","","60622-1336","","","","","","","","","","","","","","","","","","Lincoln Tavern","Video/pinball gamesNo stairs to bathroomWheelchair-accessible bathroomFood served","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Northwest Side","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2829","","","","","","","","","","","","","","","","4228 N Milwaukee","Linda's Lounge","","","","","","","","","","","","","","","","","773-777-6293 [disconnected]","","","","","","","","","","","","","","","Northwest Side","","","","","","","","","","","","","","","","","Bars","","El: Blue to Montrose. Bus: 54, 54A, 56, 78","","L","A","","Linda's Lounge 4228 N Milwaukee between Berteau Ave and Hutchinson St (773-777-6293 [disconnected]). El: Blue to Montrose. Bus: 54, 54A, 56, 78. . .","","","","","","","","","","","","","","","","","","","60641-1640","","","","","","","","","","","","","","","","","","Linda's Lounge","","","","","","","","","","","","","","","","","","",""
"","","","","","","When you first walk in, you might get what feels like the stink-eye from the regulars of this Humboldt Park hangout. Don't fret; they're just not used to outsiders. Have a Corona and they'll beg you to stay for the samba sounds of Ensconacion Tropical. Ask anyone at the bar; it's the best band around. Just don't plan on a regular music schedule or even fixed hours of operation&#8212;this place opens and closes whenever the owner &#34;feels like it.&#34;","","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Humboldt Park/Logan Square","F","","","","","","","","","","","","","","","Hours vary","","","","","","","","","","","","","","","","2830","","","","","","","","","","","","","","","","3616 W Division St","Lite Inn","","","","","","","","","","","","","","","","","773-342-3870","","","","","","","","","","","","","","","Humboldt Park/Logan Square","Average beer: $2.50","","","","","","","","","","","","","","","","Neighborhood pubs","","Bus: 65, 70, 82","","L","F","","Lite Inn When you first walk in, you might get what feels like the stink-eye from the regulars of this Humboldt Park hangout. Don't fret; they're just not used to outsiders. Have a Corona and they'll beg you to stay for the samba sounds of Ensconacion Tropical. Ask anyone at the bar; it's the best band around. Just don't plan on a regular music schedule or even fixed hours of operation&#8212;this place opens and closes whenever the owner &#34;feels like it.&#34; 3616 W Division St between Monticello and Central Park Aves (773-342-3870). Bus: 65, 70, 82. Hours vary. Average beer: $2.50.","","","","","","","","","","","","","","","","","","","60651-2216","","","","","","","","","","","","","","","","","","Lite Inn","Live bands","","","","","","","","","","","","","","","","","",""
