"Room with a viewNo steps at entranceWheelchair accessible bathroom","","tues/wed independent film nights starting at 7.30pm","The cocktail of the day is $5 from 5&#8211;8pm","Love & Idleness ","Goldfish crackers, gourmet potato chips","According to the bartender at this West Side Highway lounge, this is the neighborhood hang of notable locals such as Norah Jones, Sandra Bullock and Hilary Swank. But mere civilians have equal access to the sleek, sofa-filled space&#151;a great spot for viewing sunsets through massive picture windows that face the Hudson. On weekends, a DJ kicks in with mood-setting indie rock.","Great viewsNo steps at entranceWheelchair accessible bathroomArtsyFree snacksHappy hourTrendyAfter-work crowdConversation-friendlyGood for large groupsLive DJNoted mixologist","MC, V","","","","","","","","","","","","","","","","","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","","","West Village","","","","","","","","","","","","","","","","Daily 5pm&#8211;4am","","","","","","","","","","","","","","","","20630","","","","","","","","","","","","","","","","425 West St at 11th St","West (CLOSED)","","","","","","","","","","","","","","","","69","212-242-4375","","","","","","","","","","","","","","","","Average drink: $7","","","","","","","","","","","","","","","","Bars","","Subway: 1 to Christopher St&#8211;Sheridan Sq.","","","","","","","","","","","","","","","","","","rr BC04 Bridget Freer","","3/27/2008","212-242-4375","Raw review inFirst edit inFinal edit inCopy edit inFact check inReady to galley","","","","","","","","","","","","","","","","","","","","West(CLOSED","","BC","yes","","","","","","","","","","","","","","","","www.west-nyc.com",""
"Trendy scenePrivate roomsSmoking anywhereLiquor licenseDecent vegetarian offeringsHealth-conscious menu itemsWheelchair accessible bathroomNo steps at entranceNo stairs to bathroomEntertainment, explain below:","","","Daily 5&#8211;8pm $4 well drinks and some specialty cocktails","Hanoi martini (lychee), Vietnamese bloody mary (fresh ginger, chili paste, coriander)","","Delicious drinks are the draw at this mod South East Asian&#8211;themed bar and lounge, particularly during the extended happy hour (select cocktails cost $4 from 5&#8211;10pm everyday). Regulars gather in the long, tangerine-hued room to have intimate conversations and sip a Bamboo (house-made cucumber infused vodka, jasmine tea and pineapple juice) or the Saigon Belini (raspberry infused sake, champagne and fresh passion puree). Stop by midweek to avoid the less-than-chic clientele that rolls in come Friday. ","Private roomsLive DJNoteworthy cocktailsLive DJHappy hourNoted mixologistAfter-work crowdDate placeFoodNo steps at entranceWheelchair accessible bathroomLoungeGood for large groupsBottle service","AmEx, DC, Disc, MC, V","","","","","","","","","","","","","","","","","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","yes","Thurs: Afro-brazilian night on ","Lower East Side","","","","","","","","","","","","","","","","Mon&#8211;Wed 5pm&#8211;1am; Thu 5pm&#8211;2am; Fri 5pm&#8211;4am; Sat 6pm&#8211;4am; Sun 6pm&#8211;1am","","","","","","","","","","","","","","","","20631","","","","","","","","","","","","","","","","110 Rivington St between Essex and Ludlow Sts","Verlaine","","","","","","","","","","","","","","","","46","212-614-2494","","","","","","","","","","","","","","","","Average drink: $7","","","","","","","","","","","","","","","","Date place","","Subway: F to Delancey St; J, M, Z to Delancey&#8211;Essex Sts","","","","","","","","","","","","","","","","","","rr Heather Tierney","","10/9/2009","212-614-2494","Raw review inFirst edit inFinal edit inCopy edit inFact check inReady to galley","","","","","","","","","","","","","","","","","","","","Verlaine","","BC","","","","","","","","","","","","","","","","","",""
"Good for large groupsTake-outSmoking section in bar onlyBar to hang out inLiquor licenseNotable wine listDate placeQuiet/conversation-friendlyRoom with a viewNo steps at entranceNo stairs to bathroomGarden seating","","","4&#8211;7","","","The bar is named for the spotty bus that connects this just-off-the-beaten-path &#146;hood to the rest of the borough. Manhattanites unnerved by the location can take comfort in the bar&#146;s amenities, including towering ceilings, a 30-foot-long walnut bar and giant windows that frame the Gotham skyline like a painting. The large back room has a pool table and comfy couches (hosting the occasional local pooch). Famished bargoers can start or finish the evening upstairs at the haute Mexican eatery Alma.","Private roomsAfter-work crowdDate placePool tableLoungeHappy hourTrendyConversation-friendlyJukeboxLive musicArtsyNo steps at entranceWheelchair accessible bathroom","Cash only","","","","","","","","","","","","","","","","","Brooklyn, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","yes","","Brooklyn: Cobble Hill","","","","","","","","","","","","","","","","Mon&#8211;Sat4pm&#8211;4am; Sun 2:30pm&#8211;4am","","","","","","","","","","","","","","","","20632","","","","","","","","","","","","","","","","187 Columbia St at DeGraw St","B61","","","","","","","","","","","","","","","","195","718-643-5400","","","","","","","","","","","","","","","","Average drink: $5","","","","","","","","","","","","","","","","Date place","","Subway: F, G to Carroll St","","","","","","","","","","","","","","","","","","uu","","3/27/2008","718-643-5400","Fact check inRaw review inFirst edit inFinal edit inCopy edit in","Great tequila menu","","","","","","","","","","","","","","","","","","","B61","Rooftop seating","BC","","","","","","","","","","","","","","","","","www.almarestaurant.com",""
"Good for large groupsPrivate roomsBar to hang out inLiquor licenseEntertainment, explain below:","","","","","","A blue neon sign points karaoke-lovers to this basement lounge, where groups of young revelers take to the stage to shamelessly belt out Mandarin pop songs along with sing-along standards from Tina Turner and Billy Idol. Hesitant newcomers can loosen up with a specialty cocktail procured from the upstairs bar. Harness liquid courage via a Zen martini&#151;Absolut Citron infused with green tea.","Private roomsKaraokeFoodGood for large groupsWheelchair accessible bathroom","AmEx, DC, MC, V","","","","","","","","","","","","","","","","","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","","Karaoke","Chinatown/Little Italy","","","","","","","","","","","","","","","","Mon&#8211;Thu 11:30am&#8211;2am; Fri 11:30am&#8211;4am; Sat 5pm&#8211;4am; Sun 5pm&#8211;2am","","","","","","","","","","","","","","","","20633","","","","","","","","","","","","","","","","40 Mulberry St between Bayard and Mosco Sts","Asia Roma","","","","","","","","","","","","","","","","30","212-385-1133","","","","","","","","","","","","","","","","Average drink: $7","","","","","","","","","","","","","","","","Bars","","Subway: J, M, Z, N, Q, R, W, 6 to Canal St","","","","","","","","","","","","","","","","","","rr BC04 Christopher Bollen","","10/9/2009","212-385-1133","Fact check inRaw review inFirst edit inFinal edit inCopy edit in","","","","","","","","","","","","","","","","","","","","AsiaRoma","","BC","","","","","","","","","","","","","","","","","",""
"","old, rare records voted best rock jukebox by the village voice","","$1 off all drinks every day, 5-7pm","","hot dogs, veggie dogs, and potato chips are served","Rock cred abounds at this Billyburg spot, owned and staffed by members of local bands the Rogers Sisters and Oakley Hall. Despite potential for music-snob tude, the bar is surprisingly inclusive. The drinks transcend the average dive&#146;s: The signature Margaveza features a pint of lager topped with a green frozen margarita. Five-buck artisanal ales like Blue Point Toasted Lager anchor the lineup of drafts. Daddy&#146;s doesn&#146;t host live acts, but there&#146;s an impressive jukebox, and DJs throw down anything from Willie Nelson to MGMT. The &#146;hood may be barreling toward boutiquedom, but here&#146;s one place that straddles the line.","PinballVideo gamesCheap drinksJukeboxHappy hourTrendyNo steps at entranceWheelchair accessible bathroomFoodAfter hoursArtsyConversation-friendlyDive barGardenLive DJNeighborhood barNo steps at entranceOutdoor seating","Cash only","","","","","","","","","","","","","","","","","Brooklyn, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","","","Brooklyn: Williamsburg","","","","","","","","","","","","","","","","Daily 5pm&#8211;4am","","","","","","","","","","","","","","","","20635","","","","","","","","","","","","","","","","437 Graham Ave at Frost St","Daddy&#146;s","","","","","","","","","","","","","","","","186","718-609-6388","","","","","","","","","","","","","","","","Average drink: $5","","","","","","","","","","","","","","","","Bars","","Subway: L to Graham Ave","","","","","","","","","","","","","","","","","","rr BC04 Kerry Smith","","10/24/2008","718-609-6388","Raw review inFirst edit inFinal edit inCopy edit inFact check inReady to galley","","","","","","","","","","","","","","","","","","","","Daddys","","BC","","","","","","","","","","","","","","","","","",""
"Sidewalk tables","","","","","","Paper-covered wood tables, a prosciutto slicer, and 40 wines by the bottle, glass or shot make this warm, authentic wine bar a real find. The adventurous will discover an inviting selection of Italian varietals and a countrified atmosphere (calling forth the owners&#146; rural Sardinian roots) in which to get snockered. Clearly, Williamsburg wanted a wine bar: D.O.C. has siphoned off a steady, diverse crowd from the cluster of suds-friendly spots nearby.","Extensive wine listNo steps at entranceFoodOutdoor seating","Cash only","","","","","","","","","","","","","","","","","Brooklyn, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","yes","","Brooklyn: Williamsburg","","","","","","","","","","","","","","","","Mon&#8211;Thu, Sun 6pm&#8211;midnight; Fri, Sat 6pm&#8211;1am","","","","","","","","","","","","","","","","20636","","","","","","","","","","","","","","","","83 North 7th St at Wythe Ave","D.O.C. Wine Bar","","","","","","","","","","","","","","","","186","718-963-1925","","","","","","","","","","","","","","","","Average drink: $7","","","","","","","","","","","","","","","","Bars","","Subway: L to Bedford Ave","","","","","","","","","","","","","","","","","","rr Randall Lane","","7/22/2008","718-963-1925","Raw review inFirst edit inFinal edit inCopy edit inFact check inReady to galley","","","","","","","","","","","","","","","","","","","","DOCWineBar","","BC","","","","","","","","","","","","","","","","","",""
"Smoking section in bar onlyNotable wine listPower mealsDate placeBrunch noteworthyTrendy sceneNo steps at entranceReservations neededLiquor licenseBar to hang out inClassic NY spotTourist favorite","","","","","","You could spend a lifetime at the gently worn antique bar in this grand bistro, sampling some of the more than 200 French wines (and keeping your eye open for the inevitable star patron). But Balthazar&#146;s solicitous bartenders also pour a mean Bellini, and the Havana Sidecar (rum, lime and Cointreau) is a refreshing favorite among the chic regulars. During the week, you may see a celebrity or two, but on weekends the crowds make it hard to find your own date, let alone De Niro. ","TrendyExtensive wine listAfter-work crowdArtsyDate placeGood for large groupsFoodClassic NYNo steps at entrance","AmEx, MC, V","","","","","","","","","","","","","","","","","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","","","Soho","","","","","","","","","","","","","","","","Mon&#8211;Sat 7:30am&#8211;1:30am; Sun 8am&#8211;12:30am","","","","","","","","","","","","","","","","20637","","","","","","","","","","","","","","","","80 Spring St between Broadway and Crosby St","Balthazar","","","","","","","","","","","","","","","","48","212-965-1414","","","","","","","","","","","","","","","","Average drink $10","","","","","","","","","","","","","","","","Date place","","Subway: N, R, W to Prince St; 6 to Spring St","","","","","","","","","","","","","","","","","yes","uu ","","10/9/2009","212-965-1414","Fact check inRaw review inFirst edit inFinal edit inCopy edit in","Extensive list of over 300 French wines","10012","","","","","","","","","","","","","","","","","","Balthazar","","BC","","","","","","","","","","","","","","","","","",""
"Smoking section in bar onlyNotable wine listDate placeReservations neededBar to hang out inPrix-fixe menuQuiet/conversation-friendlyBrunch noteworthyLiquor licenseCateringNo steps at entranceSidewalk tables","","","","large french wine selection","","With its long cherry-stained bar and list of 100 French wines (30 by the glass), it would be a mistake to visit this UES Proven&ccedil;al spot only for its food. The wine selection is organized by region, with a small, disdainful section reserved for <em>les autres pays.</em> Warm decor, including exposed-brick walls and colorful tiles, is a charming backdrop for unwinding with a glass of earthy 2003 Ch&acirc;teauneuf-Du-Pape .","Conversation-friendlyNoted mixologistFoodOlder crowdExtensive wine listHappy hourSidewalk tables","AmEx, MC, V","","","","","","","","","","","","","","","","","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","","","Upper East Side","","","","","","","","","","","","","","","","Mon&#8211;Wed 5pm&#8211;11pm; Thu&#8211;Sat 11am&#8211;11pm; Sun 11am&#8211;10pm","","","","","","","","","","","","","","","","20638","","","","","","","","","","","","","","","","181 E 78th St between Lexington and Third Aves","Demar&eacute;","","","","","","","","","","","","","","","","171","212-744-1800","","","","","","","","","","","","","","","","Average drink: $9","","","","","","","","","","","","","","","","Bars","","Subway: 6 to 77th St","","","","","","","","","","","","","","","","","","uu","","8/18/2008","212-744-1800","Fact check inRaw review inFirst edit inFinal edit inCopy edit in","Very good French wines, more than 100. Two dozen domestic","10021","","","","","","","","","","","","","","","","","","Demare","","BC","","","","","","","","","","","","","","","","","",""
"Trendy sceneBrunch noteworthyTourist favorite","","","","","","The swankiest eatery on Park Slope&#146;s Fifth Avenue has a 14-seat bar that attracts a wide-ranging, attitude-free crowd. The silver-pompadoured bartender touts his martinis as the best in the borough&#151;though $3 PBRs let you get plenty sauced on a Brooklyn budget. The staff will also help you navigate the list of more than 200 wines (a dozen or so available by the glass). If the <em>fruits de mer</em> from the raw bar aren&#146;t sufficient, the full restaurant menu may be ordered from the comfort of your barstool.","Extensive wine listCheap drinksFoodWheelchair accessible bathroom","AmEx, DC, Disc, MC, V","AmEx, DC, MC, V","","","","","","","","","","","","","","","","Brooklyn, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","","","Brooklyn: Park Slope","Soho","","","","","","","","","","","","","","","Mon&#8211;Thu 6pm&#8211;2am; Fri, Sat 6pm&#8211;4am; Sun noon&#8211;midnight","Tue&#8211;Sun 4pm&#8211;4am","","","","","","","","","","","","","","","20640","97 Sullivan St between Prince and Spring Sts","","","","","","","","","","","","","","","280 Fifth Ave between Garfield Pl and 1st St","Blue Ribbon Brooklyn","Blue Ribbon","","","","","","","","","","","","","","","204","718-840-0404","212-274-0404","","","","","","","","","","","","","","","Average drink: $7","Average drink: $8","","","","","","","","","","","","","","","Bars","","Subway: M, R to Union St","Subway: C, E to Spring St","","","","","","","","","","","","","","","","yes","uu","","3/27/2008","718-840-0404","Fact check inRaw review inFirst edit inFinal edit inCopy edit in","","11215","10012","","","","","","","","","","","","","","","","","BlueRibbonBrooklyn","","BC","","","","","","","","","","","","","","","","","www.blueribbonrestaurants.com",""
"Smoking section in bar onlyLiquor licenseTrendy sceneDate placeGood for large groupsNotable wine listReservations neededBar to hang out inHealth-conscious menu itemsPower mealsNotable chefQuiet/conversation-friendlyBrunch noteworthyPrivate roomsPrix-fixe menuRoom with a view","","","","anything with an 8 1/2- 81/2 mojito","herbed olives, bread, nuts, hard-boiled eggs","The name doesn&#146;t refer to Fellini&#146;s classic film; it&#146;s an inside joke about the basement address. Down a sweeping red-carpeted staircase, you&#146;ll find a spaceship-inspired lounge ringed by glowing tangerine lights. The polished clientele stakes out high-backed swivel seats and sips expert signature cocktails&#151;a truly aristocratic kir royale is enlivened by house-made berry brandy, and the 8&#189; Mojito exhibits the perfect balance of minty and sweet.","TrendyAfter-work crowdGood for large groupsFree snacksFoodLoungeWheelchair accessible bathroomNoted mixologistBottle servicePrivate roomsOlder crowd","AmEx, DC, Disc, MC, V","","","","","","","","","","","","","","","","","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","","","Midtown West","","","","","","","","","","","","","","","","Mon&#8211;Sat 11:30am&#8211;11pm; Sun 11:30am&#8211;10pm","","","","","","","","","","","","","","","","20641","","","","","","","","","","","","","","","","9 W 57th St between Fifth and Sixth Aves","Brasserie 8 1/2","","","","","","","","","","","","","","","","129","212-829-0812","","","","","","","","","","","","","","","","Average drink: $9","","","","","","","","","","","","","","","","Bars","","Subway: F, N, Q, R, W to 57th St","","","","","","","","","","","","","","","","","","uu","Subway: B, Q to 57th St. AmEx, Disc, MC, V.With all of the hubbub surrounding Brasserie 8 1/2&#146;s demonstrably minimalist-modern digs, it&#146;s a wonder that people actually come to this restaurant to eat rather than ogle. Designed by Hugh Hardy and situated in the eye-catching Gordon Bunshaft building, the main showstopper is the snaking staircase that segues the otherwise upwardly mobile and polished clientele down into the lounge and dining room. Ferdinand L&eacute;ger&#146;s only known stained glass piece, which divides the open kitchen from the dining room, is an attraction unto itself. And who wouldn&#146;t want to stare at the rest of the room from extra-deep leather banquettes&#151;simply made for intimate under-the-table moments? While this spot might be a beacon for fans of buffed chrome and sweeping Guggenheim-esque spaces, Brasserie 8 1/2 serves up more than song and dance. While incumbent bistro classics like steak frites and c&ocirc;te de boeuf paired with airy pommes souffl&eacute;s shine, chef Julian Alonzo, who studied under David Bouley and Paris&#146;s Guy Savoy, takes a cue from his surroundings and throws in some modern angles. Black sesame-flecked tuna tartare with passion fruit cream and grated-at-your-table wasabi will entice you to boycott single-minded sushi, and a crispy jumbo-lump crab cake finds a fresh edge in its sidekick salad of sea beans and razor-thin artichokes. As you pause for breath in between courses, take a gander around the room. Matisse artwork dons the walls, and if looked at from the lounge, the L&eacute;ger glasswork makes sense as a design element rather than a dining room diversion. The unpretentious and pulled-together vibe plays out in the white-chocolate mousse and devil&#146;s food cake ring ding. It&#146;s delicious enough to make you forget about the artwork and the ambience and devote all of your attention to what&#146;s on the plate. ","7/24/2008","212-829-0812","Fact check inRaw review inFirst edit inFinal edit inCopy edit in","wide range, mostly French","10019","","","","","","","","","","","","","","","","","","Brasserie812","","BC","","","","","","","","","","","","","","","","","",""
"Date placeLiquor licenseParty vibeTake-outDeliveryCateringBar to hang out inEntertainment, explain below:Health-conscious menu itemsTrendy sceneQuiet/conversation-friendlyNo steps at entranceNo stairs to bathroomGarden seating","","","Mon-Thu 5-7","Tamarind margarita","Free fresh plantain chips","For artists and anyone hip to the P.S.1 scene, here&#146;s a lifeline: It&#146;s a bustling Latin-flavored restaurant, local watering hole, gallery, and warm-weather outdoor caf&eacute; and music stage all in one.No extra charge for the pleasant Williamsburg-like vibe.","TrendyConversation-friendlyOutdoor seatingLive musicNoted mixologistDate placeArtsyFree snacksBottle serviceCheap drinksHappy hourLive DJWheelchair accessible bathroom","AmEx, DC, MC, V","","","","","","","","","","","","","","","","","Queens, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","","Sat. nites-live music (blues, jazz, Indofunk) No cover, 1-drink minimun","Queens: Long Island City","","","","","","","","","","","","","","","","Mon&#8211;Fri 11am&#8211;11pm; Sat 3pm&#8211;11pm","","","","","","","","","","","","","","","","20642","","","","","","","","","","","","","","","","10-43 44th Dr at 11th St","La Vuelta","","","","","","","","","","","","","","","","214","718-361-1858","","","","","","","","","","","","","","","","Average drink: $6","","","","","","","","","","","","","","","","Date place","","Subway: E, V to 23rd St&#8211;Ely Ave; 7 to 45th Rd&#8211;Court House Sq","","","","","","","","","","","","","","","","","","B&C Mirelle Saranz (first round)","","3/25/2008","718-361-1858","Fact check inRaw review inFirst edit inFinal edit inCopy edit in","","","","","","","","","","","","","","","","","","","","LaVuelta","","BC","","","","","","","","","","","","","","","","","www.lavueltabistro.com",""
"","","","","","","Note the industrial-cool concrete floor, apple-red banquettes, gentle pink light and white-tiled walls. This spot could easily stand in for one of the shiny white art galleries that line the block. The monitor above the polished wood bar even plays video art instead of sports. During the week, the early shift consists of gallerygoers and artists sipping wine and eating tapas, so expect subdued conversation and chunky glasses. On weekends, a live DJ transforms the space into a slick, buzzing lounge.","TrendyAfter-work crowdFoodLoungeWheelchair accessible bathroomNo steps at entranceArtsyLive DJ","AmEx, MC, V","","","","","","","","","","","","","","","","","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","yes","","Chelsea","","","","","","","","","","","","","","","","Mon&#8211;Thu, Sun 5pm&#8211;1am; Fri, Sat 5pm&#8211;3am","","","","","","","","","","","","","","","","20643","","","","","","","","","","","","","","","","559 W 22nd St at Eleventh Ave","Open (CLOSED)","","","","","","","","","","","","","","","","114","212-243-1851","","","","","","","","","","","","","","","","Average drink: $7","","","","","","","","","","","","","","","","Bars","","Subway: C, E to 23rd St","","","","","","","","","","","","","","","","","","rr BC04 Sheelah Kolhatkar ","","7/22/2008","212-243-1851","Raw review inFirst edit inFinal edit inCopy edit inFact check inReady to galley","","","","","","","","","","","","","","","","","","","","Open(CLOSED","","BC","yes","","","","","","","","","","","","","","","","www.opennyc.com",""
"Entertainment, explain below:","","","","","hard-boiled eggs","Back issues of <em>The New York Review of Books</em> and layers of paperbacks are ripe for the flipping at this highly literate hangout. Black-and-white photos and shelves stacked with old-fashioned seltzer bottles evoke forgotten bohemian New York. Bring your legal pad and a fountain pen (or your laptop), order a glass of cabernet sauvignon and get to work on that novel you&#146;ve been threatening to write.","ArtsyFree snacksWine & beer onlyFoodLoungeNo steps at entrance","Cash only","","","","","","","","","","","","","","","","","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","yes","Films, poetry readings, etc.","Lower East Side","","","","","","","","","","","","","","","","Daily 10am&#8211;2am","","","","","","","","","","","","","","","","20644","","","","","","","","","","","","","","","","176 Ludlow St between E Houston and Stanton Sts","Pink Pony","","","","","","","","","","","","","","","","44","212-253-1922","","","","","","","","","","","","","","","","Average drink: $6","","","","","","","","","","","","","","","","Bars","","Subway: F to Delancey St; J, M, Z to Delancey&#8211;Essex Sts. ","","","","","","","","","","","","","","","","","","rr BC04 Rachel Elson","","4/18/2008","212-253-1922","Fact check inRaw review inFirst edit inFinal edit inCopy edit in","","","","","","","","","","","","","","","","","","","","PinkPony","","BC","","","","","","","","","","","","","","","","","",""
"Quiet/conversation-friendlyRoom with a viewNo stairs to bathroomWheelchair accessible bathroomNo steps at entrance","","","Thu ","","","The entrance is a quiet doorway between a multiplex and an Applebee&#146;s; 21 flights up is a wall of windows with skyline to spare. Mixed drinks, including the sticky-sweet Caramel Apple and the tart Montecristo sidecar, as well as a decent wine list and well-priced draft beer, keep pre- and posttheatergoers gazing at the twinkling lights. Thursday happy hour features free sushi. Although it lacks the glamour of other hotel bars, this is a reliably calm spot on one of the craziest blocks in the world.","Conversation-friendlyFoodGreat viewsHappy hourWheelchair accessible bathroom","AmEx, Disc, MC, V","","","","","","","","","","","","","","","","","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","","","Midtown West","","","","","","","","","","","","","","","","Mon&#8211;Thu, Sun noon&#8211;midnight; Fri, Sat noon&#8211;1am","","","","","","","","","","","","","","","","20645","","","","","","","","","","","","","","","","Hilton Times Square, 234 W 42nd St between Seventh and Eighth Aves","Pinnacle Bar","","","","","","","","","","","","","","","","140","212-642-2626","","","","","","","","","","","","","","","","Average drink: $","","","","","","","","","","","","","","","","Bars","","Subway: N, Q, R, W, 42nd St S, 1, 2, 3, 7 to 42nd St&#8211;Times Sq","","","","","","","","","","","","","","","","","","rr BC04 Sheelah Kolhatkar ","","7/22/2008","212-642-2626","Raw review inFirst edit inFinal edit inCopy edit inFact check inReady to galley","","10036","","","","","","","","","","","","","","","","","","PinnacleBar","View of Times Square","BC","","","","","","","","","","","","","","","","","",""
"No steps at entranceNo stairs to bathroomWheelchair accessible bathroom","","Karaoke on Thurs","2 for 1 every night, 6:30&#8211;8:30pm","Cocktails with fresh fruit, wide sake selection","","The sexy decor at Sweet Ups makes you feel as if you&#146;d walked into a detective novel (red velvet wallpaper, dark leather couches, dim lighting). Noir-sounding cocktails like the Rum Runner (Bacardi, Captain Morgan&#146;s rum, and three types of juice) only heighten the mood. They&#146;re just $5 during happy hour (5 to 8pm), and pints of Sweet Ups (the house lager) are $3.","Noteworthy cocktailsHappy hourTrendyLive DJJukeboxKaraokeNoted mixologistSinglesArtsyTheme nightsNo steps at entranceWheelchair accessible bathroomOutdoor seatingLoungeConversation-friendly","Cash only","","","","","","","","","","","","","","","","","Brooklyn, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","yes","","Brooklyn: Williamsburg","","","","","","","","","","","","","","","","Daily 5pm&#8211;4am","","","","","","","","","","","","","","","","20647","","","","","","","","","","","","","","","","277 Graham Ave between Grand and Powers Sts","Sweet Ups","","","","","","","","","","","","","","","","191","718-384-3886","","","","","","","","","","","","","","","","Average drink: $7","","","","","","","","","","","","","","","","Bars","","Subway: L to Graham Ave","","","","","","","","","","","","","","","","","","rr BC04 Kerry Smith","","3/27/2008","718-384-3886","Raw review inFirst edit inFinal edit inCopy edit inFact check inReady to galley","","","","","","","","","","","","","","","","","","","","SweetUps","","BC","","","","","","","","","","","","","","","","","",""
"","","","","","mixed nuts, olives, cheese sticks","Regency striped curtains, antique clocks and burgundy leather create a sophisticated drawing room, where balding editor types in spectacles murmur discreetly, occasionally interrupted by cackles from surgically remodeled princesses in furs and Bulgari rocks. Women here have been tinted and teased to the max, taking their cues from the silver-framed pictures of past visitors Margaret Thatcher, Nancy Reagan and Joan Collins. Once you see the check, your hair will stand up, too.","Conversation-friendlyLoungeWheelchair accessible bathroomNo steps at entranceOlder crowdDate placeFoodFree snacksSports barBottle service","AmEx, DC, Disc, MC, V","","","","","","","","","","","","","","","","","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","","","Upper East Side","","","","","","","","","","","","","","","","Daily 7am&#8211;1am","","","","","","","","","","","","","","","","20648","","","","","","","","","","","","","","","","Regency Hotel, 540 Park Ave at 61st St","The Library","","","","","","","","","","","","","","","","174","212-759-4100","","","","","","","","","","","","","","","","Average drink: $12","","","","","","","","","","","","","","","","Date place","","Subway: N, R, W to Lexington Ave&#8211;59th St; 4, 5, 6 to 59th St","","","","","","","","","","","","","","","","","","rr BC04 Gemma Elwin Harris","","3/27/2008","212-759-4100","First edit inFinal edit inCopy edit inRaw review inFact check inReady to galley","","","","","","","","","","","","","","","","","","","","Library","","BC","","","","","","","","","","","","","","","","","",""
